order_id,order_date,customer_id,region,category,channel,unit_price,quantity,revenue,order_month,order_year,order_quarter
ORD-11429,2023-04-02,CUST-1091,Asia Pacific,Electronics,Retail Partner,273.56,1,273.56,2023-04,2023,2023Q2
ORD-11245,2023-04-03,CUST-1231,Asia Pacific,Electronics,Marketplace,654.28,1,654.28,2023-04,2023,2023Q2
ORD-11462,2023-04-03,CUST-1331,Europe,Home & Kitchen,Marketplace,44.7,3,134.1,2023-04,2023,2023Q2
ORD-10866,2023-04-03,CUST-1076,Africa,Electronics,Online,396.7,1,396.7,2023-04,2023,2023Q2
ORD-10221,2023-04-03,CUST-1382,North America,Sports & Outdoors,Retail Partner,159.49,1,159.49,2023-04,2023,2023Q2
ORD-10237,2023-04-03,CUST-1067,North America,Electronics,Marketplace,1160.93,1,1160.93,2023-04,2023,2023Q2
ORD-10317,2023-04-03,CUST-1442,Asia Pacific,Electronics,Retail Partner,306.78,3,920.34,2023-04,2023,2023Q2
ORD-11713,2023-04-03,CUST-1216,Europe,Home & Kitchen,Online,103.06,2,206.12,2023-04,2023,2023Q2
ORD-11036,2023-04-04,CUST-1002,North America,Home & Kitchen,Online,50.58,2,101.16,2023-04,2023,2023Q2
ORD-10186,2023-04-04,CUST-1013,North America,Sports & Outdoors,Online,56.26,2,112.52,2023-04,2023,2023Q2
ORD-10775,2023-04-04,CUST-1135,North America,Beauty & Personal Care,Online,68.68,1,68.68,2023-04,2023,2023Q2
ORD-11177,2023-04-05,CUST-1153,Africa,Beauty & Personal Care,Online,50.07,1,50.07,2023-04,2023,2023Q2
ORD-11506,2023-04-05,CUST-1182,North America,Sports & Outdoors,Retail Partner,79.28,1,79.28,2023-04,2023,2023Q2
ORD-11382,2023-04-05,CUST-1317,North America,Electronics,Retail Partner,1022.41,1,1022.41,2023-04,2023,2023Q2
ORD-11610,2023-04-05,CUST-1490,Europe,Electronics,Online,123.96,1,123.96,2023-04,2023,2023Q2
ORD-10566,2023-04-06,CUST-1283,Asia Pacific,Sports & Outdoors,Online,181.48,1,181.48,2023-04,2023,2023Q2
ORD-11788,2023-04-06,CUST-1109,North America,Apparel,Online,129.33,2,258.66,2023-04,2023,2023Q2
ORD-10873,2023-04-06,CUST-1375,North America,Home & Kitchen,Marketplace,113.87,1,113.87,2023-04,2023,2023Q2
ORD-10637,2023-04-06,CUST-1396,Asia Pacific,Home & Kitchen,Online,34.9,1,34.9,2023-04,2023,2023Q2
ORD-10765,2023-04-06,CUST-1482,Europe,Electronics,Online,429.65,1,429.65,2023-04,2023,2023Q2
ORD-11677,2023-04-08,CUST-1037,Unknown,Electronics,Online,812.29,1,812.29,2023-04,2023,2023Q2
ORD-10547,2023-04-08,CUST-1498,Asia Pacific,Sports & Outdoors,Online,41.2,1,41.2,2023-04,2023,2023Q2
ORD-11538,2023-04-09,CUST-1185,Europe,Beauty & Personal Care,Online,14.19,2,28.38,2023-04,2023,2023Q2
ORD-10595,2023-04-10,CUST-1243,North America,Apparel,Marketplace,148.52,2,297.04,2023-04,2023,2023Q2
ORD-11418,2023-04-10,CUST-1406,Asia Pacific,Home & Kitchen,Online,168.14,2,336.28,2023-04,2023,2023Q2
ORD-11297,2023-04-11,CUST-1393,Asia Pacific,Electronics,Marketplace,627.92,1,627.92,2023-04,2023,2023Q2
ORD-11460,2023-04-11,CUST-1356,North America,Beauty & Personal Care,Online,72.4,1,72.4,2023-04,2023,2023Q2
ORD-11558,2023-04-12,CUST-1034,Africa,Sports & Outdoors,Online,117.37,2,234.74,2023-04,2023,2023Q2
ORD-10174,2023-04-12,CUST-1312,Asia Pacific,Apparel,Online,13.42,2,26.84,2023-04,2023,2023Q2
ORD-11561,2023-04-12,CUST-1371,Europe,Sports & Outdoors,Retail Partner,182.78,2,365.56,2023-04,2023,2023Q2
ORD-11768,2023-04-12,CUST-1255,Asia Pacific,Sports & Outdoors,Online,155.245,1,155.24,2023-04,2023,2023Q2
ORD-11153,2023-04-12,CUST-1098,Africa,Home & Kitchen,Marketplace,26.39,1,26.39,2023-04,2023,2023Q2
ORD-10792,2023-04-13,CUST-1298,Africa,Apparel,Marketplace,131.24,1,131.24,2023-04,2023,2023Q2
ORD-10222,2023-04-13,CUST-1446,North America,Office Supplies,Marketplace,66.08,1,66.08,2023-04,2023,2023Q2
ORD-11077,2023-04-13,CUST-1416,Middle East,Electronics,Marketplace,142.0,1,142.0,2023-04,2023,2023Q2
ORD-10867,2023-04-14,CUST-1370,Africa,Beauty & Personal Care,Marketplace,33.29,2,66.58,2023-04,2023,2023Q2
ORD-11841,2023-04-14,CUST-1345,North America,Home & Kitchen,Online,54.21,1,54.21,2023-04,2023,2023Q2
ORD-11765,2023-04-15,CUST-1439,Asia Pacific,Apparel,Online,45.56,2,91.12,2023-04,2023,2023Q2
ORD-11541,2023-04-15,CUST-1083,Europe,Home & Kitchen,Online,87.3,1,87.3,2023-04,2023,2023Q2
ORD-11165,2023-04-17,CUST-1218,Middle East,Electronics,Online,173.38,2,346.76,2023-04,2023,2023Q2
ORD-10283,2023-04-17,CUST-1180,Middle East,Apparel,Marketplace,70.55,1,70.55,2023-04,2023,2023Q2
ORD-11798,2023-04-18,CUST-1126,Africa,Home & Kitchen,Retail Partner,94.65,2,189.3,2023-04,2023,2023Q2
ORD-10860,2023-04-18,CUST-1214,Africa,Electronics,Online,604.78,1,604.78,2023-04,2023,2023Q2
ORD-11419,2023-04-19,CUST-1418,North America,Electronics,Marketplace,1114.1,1,1114.1,2023-04,2023,2023Q2
ORD-10030,2023-04-19,CUST-1259,Europe,Electronics,Marketplace,1062.62,1,1062.62,2023-04,2023,2023Q2
ORD-10901,2023-04-19,CUST-1359,Middle East,Home & Kitchen,Online,138.63,1,138.63,2023-04,2023,2023Q2
ORD-11764,2023-04-19,CUST-1499,Europe,Home & Kitchen,Online,225.48,2,450.96,2023-04,2023,2023Q2
ORD-11405,2023-04-20,CUST-1199,North America,Apparel,Online,130.74,3,392.22,2023-04,2023,2023Q2
ORD-10108,2023-04-20,CUST-1457,Asia Pacific,Apparel,Online,85.19,1,85.19,2023-04,2023,2023Q2
ORD-11319,2023-04-20,CUST-1418,North America,Electronics,Retail Partner,215.82,1,215.82,2023-04,2023,2023Q2
ORD-10139,2023-04-21,CUST-1159,Europe,Home & Kitchen,Marketplace,100.16,1,100.16,2023-04,2023,2023Q2
ORD-10758,2023-04-21,CUST-1131,Africa,Sports & Outdoors,Marketplace,25.64,1,25.64,2023-04,2023,2023Q2
ORD-10979,2023-04-22,CUST-1282,Europe,Electronics,Marketplace,829.58,1,829.58,2023-04,2023,2023Q2
ORD-10597,2023-04-22,CUST-1331,Europe,Sports & Outdoors,Online,111.91,1,111.91,2023-04,2023,2023Q2
ORD-11015,2023-04-22,CUST-1067,Europe,Beauty & Personal Care,Online,47.28,1,47.28,2023-04,2023,2023Q2
ORD-10024,2023-04-23,CUST-1440,North America,Electronics,Retail Partner,643.0,1,643.0,2023-04,2023,2023Q2
ORD-11338,2023-04-23,CUST-1183,Europe,Sports & Outdoors,Online,199.82,1,199.82,2023-04,2023,2023Q2
ORD-11386,2023-04-24,CUST-1458,Asia Pacific,Beauty & Personal Care,Marketplace,42.12,1,42.12,2023-04,2023,2023Q2
ORD-11151,2023-04-24,CUST-1164,North America,Sports & Outdoors,Marketplace,155.26,1,155.26,2023-04,2023,2023Q2
ORD-10000,2023-04-25,CUST-1327,Europe,Office Supplies,Retail Partner,61.07,1,61.07,2023-04,2023,2023Q2
ORD-11293,2023-04-25,CUST-1089,Asia Pacific,Electronics,Retail Partner,178.24,1,178.24,2023-04,2023,2023Q2
ORD-10499,2023-04-26,CUST-1096,North America,Sports & Outdoors,Online,106.74,1,106.74,2023-04,2023,2023Q2
ORD-11317,2023-04-26,CUST-1243,North America,Sports & Outdoors,Online,297.79,1,297.79,2023-04,2023,2023Q2
ORD-10267,2023-04-27,CUST-1269,North America,Home & Kitchen,Online,136.98,1,136.98,2023-04,2023,2023Q2
ORD-10861,2023-04-27,CUST-1144,North America,Electronics,Online,941.35,1,941.35,2023-04,2023,2023Q2
ORD-10308,2023-04-27,CUST-1324,Asia Pacific,Apparel,Online,124.23,2,248.46,2023-04,2023,2023Q2
ORD-11250,2023-04-27,CUST-1046,Europe,Sports & Outdoors,Online,56.34,1,56.34,2023-04,2023,2023Q2
ORD-10295,2023-04-27,CUST-1262,Europe,Sports & Outdoors,Marketplace,287.49,2,574.98,2023-04,2023,2023Q2
ORD-11544,2023-04-27,CUST-1410,Asia Pacific,Electronics,Online,393.75,1,393.75,2023-04,2023,2023Q2
ORD-11624,2023-04-27,CUST-1122,North America,Beauty & Personal Care,Retail Partner,28.01,1,28.01,2023-04,2023,2023Q2
ORD-10027,2023-04-28,CUST-1369,Africa,Apparel,Online,126.94,1,126.94,2023-04,2023,2023Q2
ORD-10180,2023-04-28,CUST-1217,Asia Pacific,Electronics,Online,1064.61,3,3193.83,2023-04,2023,2023Q2
ORD-10945,2023-04-28,CUST-1004,Asia Pacific,Home & Kitchen,Retail Partner,88.83,3,266.49,2023-04,2023,2023Q2
ORD-11838,2023-04-28,CUST-1197,Asia Pacific,Electronics,Online,82.75,1,82.75,2023-04,2023,2023Q2
ORD-10136,2023-04-28,CUST-1342,Europe,Home & Kitchen,Online,93.77,2,187.54,2023-04,2023,2023Q2
ORD-10138,2023-04-28,CUST-1310,Africa,Home & Kitchen,Online,121.32,1,121.32,2023-04,2023,2023Q2
ORD-10685,2023-04-29,CUST-1345,Europe,Apparel,Online,22.58,1,22.58,2023-04,2023,2023Q2
ORD-11299,2023-04-29,CUST-1267,Africa,Electronics,Marketplace,264.27,1,264.27,2023-04,2023,2023Q2
ORD-10676,2023-04-29,CUST-1222,Asia Pacific,Electronics,Marketplace,1191.0,1,1191.0,2023-04,2023,2023Q2
ORD-11050,2023-04-30,CUST-1484,Asia Pacific,Home & Kitchen,Online,197.81,1,197.81,2023-04,2023,2023Q2
ORD-11290,2023-04-30,CUST-1304,Africa,Electronics,Retail Partner,417.38,1,417.38,2023-04,2023,2023Q2
ORD-10520,2023-05-01,CUST-1492,North America,Electronics,Online,594.01,2,1188.02,2023-05,2023,2023Q2
ORD-10608,2023-05-01,CUST-1160,Europe,Office Supplies,Retail Partner,41.59,2,83.18,2023-05,2023,2023Q2
ORD-11766,2023-05-01,CUST-1322,Unknown,Apparel,Online,76.35,1,76.35,2023-05,2023,2023Q2
ORD-10834,2023-05-01,CUST-1237,Asia Pacific,Electronics,Retail Partner,1029.25,1,1029.25,2023-05,2023,2023Q2
ORD-11548,2023-05-02,CUST-1417,Europe,Electronics,Online,694.7,1,694.7,2023-05,2023,2023Q2
ORD-10171,2023-05-02,CUST-1127,Asia Pacific,Sports & Outdoors,Online,252.1,1,252.1,2023-05,2023,2023Q2
ORD-10836,2023-05-03,CUST-1256,North America,Home & Kitchen,Retail Partner,216.61,1,216.61,2023-05,2023,2023Q2
ORD-11809,2023-05-04,CUST-1056,North America,Apparel,Retail Partner,28.82,2,57.64,2023-05,2023,2023Q2
ORD-10904,2023-05-04,CUST-1096,Europe,Apparel,Marketplace,43.82,1,43.82,2023-05,2023,2023Q2
ORD-11836,2023-05-04,CUST-1482,Africa,Office Supplies,Online,49.25,2,98.5,2023-05,2023,2023Q2
ORD-11760,2023-05-04,CUST-1116,North America,Office Supplies,Online,25.41,1,25.41,2023-05,2023,2023Q2
ORD-10110,2023-05-05,CUST-1469,Europe,Office Supplies,Retail Partner,26.01,1,26.01,2023-05,2023,2023Q2
ORD-11499,2023-05-05,CUST-1154,North America,Apparel,Online,146.88,1,146.88,2023-05,2023,2023Q2
ORD-10389,2023-05-06,CUST-1102,North America,Home & Kitchen,Online,101.73,1,101.73,2023-05,2023,2023Q2
ORD-10244,2023-05-07,CUST-1274,Middle East,Electronics,Marketplace,535.74,2,1071.48,2023-05,2023,2023Q2
ORD-11565,2023-05-07,CUST-1160,Middle East,Office Supplies,Online,73.52,1,73.52,2023-05,2023,2023Q2
ORD-11554,2023-05-07,CUST-1049,North America,Office Supplies,Retail Partner,23.18,1,23.18,2023-05,2023,2023Q2
ORD-10402,2023-05-08,CUST-1028,Europe,Electronics,Online,1159.7,1,1159.7,2023-05,2023,2023Q2
ORD-10183,2023-05-08,CUST-1224,Asia Pacific,Home & Kitchen,Online,242.74,2,485.48,2023-05,2023,2023Q2
ORD-10398,2023-05-09,CUST-1037,Africa,Beauty & Personal Care,Online,17.51,1,17.51,2023-05,2023,2023Q2
ORD-10036,2023-05-09,CUST-1272,Europe,Beauty & Personal Care,Retail Partner,68.69,1,68.69,2023-05,2023,2023Q2
ORD-11139,2023-05-09,CUST-1054,Asia Pacific,Electronics,Online,773.42,1,773.42,2023-05,2023,2023Q2
ORD-10381,2023-05-10,CUST-1017,Middle East,Home & Kitchen,Online,61.08,1,61.08,2023-05,2023,2023Q2
ORD-11496,2023-05-10,CUST-1294,Europe,Beauty & Personal Care,Retail Partner,29.96,2,59.92,2023-05,2023,2023Q2
ORD-11787,2023-05-10,CUST-1371,Europe,Sports & Outdoors,Retail Partner,130.5,1,130.5,2023-05,2023,2023Q2
ORD-10126,2023-05-11,CUST-1470,Africa,Apparel,Marketplace,120.4,1,120.4,2023-05,2023,2023Q2
ORD-10098,2023-05-11,CUST-1283,North America,Electronics,Online,797.78,1,797.78,2023-05,2023,2023Q2
ORD-11336,2023-05-11,CUST-1206,Europe,Apparel,Online,135.17,1,135.17,2023-05,2023,2023Q2
ORD-11597,2023-05-12,CUST-1023,North America,Electronics,Marketplace,980.71,1,980.71,2023-05,2023,2023Q2
ORD-10847,2023-05-13,CUST-1159,Asia Pacific,Electronics,Online,645.5,2,1291.0,2023-05,2023,2023Q2
ORD-10401,2023-05-13,CUST-1494,Europe,Electronics,Marketplace,588.48,1,588.48,2023-05,2023,2023Q2
ORD-11152,2023-05-13,CUST-1480,North America,Electronics,Online,273.49,1,273.49,2023-05,2023,2023Q2
ORD-10416,2023-05-14,CUST-1204,Europe,Sports & Outdoors,Marketplace,134.12,2,268.24,2023-05,2023,2023Q2
ORD-11659,2023-05-14,CUST-1332,North America,Home & Kitchen,Retail Partner,192.83,1,192.83,2023-05,2023,2023Q2
ORD-10718,2023-05-14,CUST-1113,Asia Pacific,Sports & Outdoors,Online,283.45,1,283.45,2023-05,2023,2023Q2
ORD-10880,2023-05-14,CUST-1350,Middle East,Apparel,Online,134.76,1,134.76,2023-05,2023,2023Q2
ORD-11076,2023-05-15,CUST-1292,Africa,Home & Kitchen,Online,96.61,1,96.61,2023-05,2023,2023Q2
ORD-10852,2023-05-15,CUST-1114,Africa,Beauty & Personal Care,Online,52.31,1,52.31,2023-05,2023,2023Q2
ORD-10063,2023-05-15,CUST-1202,Asia Pacific,Home & Kitchen,Online,178.73,1,178.73,2023-05,2023,2023Q2
ORD-11362,2023-05-16,CUST-1129,Europe,Home & Kitchen,Retail Partner,82.72,1,82.72,2023-05,2023,2023Q2
ORD-11684,2023-05-16,CUST-1239,Africa,Electronics,Online,653.33,1,653.33,2023-05,2023,2023Q2
ORD-10665,2023-05-16,CUST-1162,North America,Electronics,Retail Partner,137.45,1,137.45,2023-05,2023,2023Q2
ORD-10238,2023-05-16,CUST-1102,Africa,Sports & Outdoors,Online,164.37,1,164.37,2023-05,2023,2023Q2
ORD-10564,2023-05-16,CUST-1052,North America,Sports & Outdoors,Online,176.05,1,176.05,2023-05,2023,2023Q2
ORD-11675,2023-05-17,CUST-1240,Asia Pacific,Home & Kitchen,Marketplace,111.31,1,111.31,2023-05,2023,2023Q2
ORD-10494,2023-05-17,CUST-1276,Asia Pacific,Beauty & Personal Care,Retail Partner,47.16,3,141.48,2023-05,2023,2023Q2
ORD-11426,2023-05-17,CUST-1020,North America,Apparel,Retail Partner,125.95,1,125.95,2023-05,2023,2023Q2
ORD-10800,2023-05-18,CUST-1116,North America,Electronics,Marketplace,292.94,2,585.88,2023-05,2023,2023Q2
ORD-11141,2023-05-18,CUST-1183,Europe,Home & Kitchen,Retail Partner,31.86,1,31.86,2023-05,2023,2023Q2
ORD-11581,2023-05-18,CUST-1321,North America,Electronics,Online,486.92,1,486.92,2023-05,2023,2023Q2
ORD-10251,2023-05-19,CUST-1275,Europe,Apparel,Retail Partner,117.08,2,234.16,2023-05,2023,2023Q2
ORD-10128,2023-05-19,CUST-1219,Europe,Sports & Outdoors,Online,257.01,1,257.01,2023-05,2023,2023Q2
ORD-10491,2023-05-19,CUST-1393,Europe,Apparel,Online,140.61,2,281.22,2023-05,2023,2023Q2
ORD-11656,2023-05-20,CUST-1328,Europe,Beauty & Personal Care,Marketplace,61.19,3,183.57,2023-05,2023,2023Q2
ORD-11345,2023-05-20,CUST-1223,Europe,Home & Kitchen,Retail Partner,176.18,2,352.36,2023-05,2023,2023Q2
ORD-10205,2023-05-20,CUST-1260,Asia Pacific,Electronics,Online,114.87,1,114.87,2023-05,2023,2023Q2
ORD-11422,2023-05-21,CUST-1279,Europe,Sports & Outdoors,Online,110.69,1,110.69,2023-05,2023,2023Q2
ORD-10454,2023-05-21,CUST-1139,Europe,Home & Kitchen,Online,68.64,1,68.64,2023-05,2023,2023Q2
ORD-10728,2023-05-21,CUST-1196,Unknown,Electronics,Online,513.11,1,513.11,2023-05,2023,2023Q2
ORD-11231,2023-05-21,CUST-1242,North America,Office Supplies,Online,44.11,1,44.11,2023-05,2023,2023Q2
ORD-10871,2023-05-22,CUST-1004,Europe,Sports & Outdoors,Online,187.39,1,187.39,2023-05,2023,2023Q2
ORD-11817,2023-05-22,CUST-1390,Asia Pacific,Apparel,Retail Partner,67.65,1,67.65,2023-05,2023,2023Q2
ORD-11504,2023-05-23,CUST-1020,Europe,Home & Kitchen,Retail Partner,41.92,4,167.68,2023-05,2023,2023Q2
ORD-10021,2023-05-23,CUST-1135,Asia Pacific,Sports & Outdoors,Online,163.01,1,163.01,2023-05,2023,2023Q2
ORD-11330,2023-05-23,CUST-1418,North America,Electronics,Retail Partner,326.09,1,326.09,2023-05,2023,2023Q2
ORD-10471,2023-05-24,CUST-1094,Africa,Electronics,Online,112.67,1,112.67,2023-05,2023,2023Q2
ORD-11632,2023-05-24,CUST-1203,North America,Electronics,Online,721.93,2,1443.86,2023-05,2023,2023Q2
ORD-10966,2023-05-25,CUST-1284,North America,Office Supplies,Marketplace,49.25,1,49.25,2023-05,2023,2023Q2
ORD-10181,2023-05-26,CUST-1423,Africa,Electronics,Marketplace,339.47,3,1018.41,2023-05,2023,2023Q2
ORD-11685,2023-05-26,CUST-1221,North America,Electronics,Retail Partner,631.17,1,631.17,2023-05,2023,2023Q2
ORD-10746,2023-05-26,CUST-1469,Europe,Home & Kitchen,Retail Partner,150.26,1,150.26,2023-05,2023,2023Q2
ORD-10633,2023-05-26,CUST-1250,North America,Apparel,Online,141.36,2,282.72,2023-05,2023,2023Q2
ORD-10290,2023-05-26,CUST-1035,Asia Pacific,Beauty & Personal Care,Retail Partner,5.83,1,5.83,2023-05,2023,2023Q2
ORD-10700,2023-05-26,CUST-1497,Asia Pacific,Electronics,Online,1159.1,1,1159.1,2023-05,2023,2023Q2
ORD-11012,2023-05-27,CUST-1307,North America,Home & Kitchen,Online,23.26,1,23.26,2023-05,2023,2023Q2
ORD-10215,2023-05-28,CUST-1007,Europe,Electronics,Retail Partner,852.2,2,1704.4,2023-05,2023,2023Q2
ORD-11344,2023-05-28,CUST-1008,Middle East,Electronics,Online,453.37,1,453.37,2023-05,2023,2023Q2
ORD-11805,2023-05-28,CUST-1083,North America,Electronics,Online,366.08,1,366.08,2023-05,2023,2023Q2
ORD-11832,2023-05-28,CUST-1146,Asia Pacific,Apparel,Marketplace,60.32,2,120.64,2023-05,2023,2023Q2
ORD-10430,2023-05-28,CUST-1386,North America,Sports & Outdoors,Online,145.82,1,145.82,2023-05,2023,2023Q2
ORD-11641,2023-05-29,CUST-1479,Asia Pacific,Home & Kitchen,Retail Partner,133.39,1,133.39,2023-05,2023,2023Q2
ORD-10204,2023-05-29,CUST-1282,Europe,Apparel,Online,48.39,4,193.56,2023-05,2023,2023Q2
ORD-11366,2023-05-29,CUST-1043,Africa,Home & Kitchen,Retail Partner,30.48,1,30.48,2023-05,2023,2023Q2
ORD-10263,2023-05-29,CUST-1141,Africa,Apparel,Online,64.73,1,64.73,2023-05,2023,2023Q2
ORD-11221,2023-05-29,CUST-1499,North America,Beauty & Personal Care,Online,48.01,1,48.01,2023-05,2023,2023Q2
ORD-10451,2023-05-30,CUST-1176,North America,Electronics,Online,408.51,2,817.02,2023-05,2023,2023Q2
ORD-10784,2023-05-31,CUST-1317,Europe,Home & Kitchen,Retail Partner,60.99,2,121.98,2023-05,2023,2023Q2
ORD-11331,2023-05-31,CUST-1000,Asia Pacific,Home & Kitchen,Retail Partner,212.08,1,212.08,2023-05,2023,2023Q2
ORD-11738,2023-06-01,CUST-1237,North America,Sports & Outdoors,Online,43.22,1,43.22,2023-06,2023,2023Q2
ORD-11694,2023-06-01,CUST-1443,Asia Pacific,Electronics,Online,465.91,1,465.91,2023-06,2023,2023Q2
ORD-11511,2023-06-01,CUST-1203,North America,Apparel,Online,28.45,2,56.9,2023-06,2023,2023Q2
ORD-11498,2023-06-01,CUST-1176,Asia Pacific,Apparel,Online,38.52,1,38.52,2023-06,2023,2023Q2
ORD-10885,2023-06-02,CUST-1197,Europe,Apparel,Marketplace,144.69,1,144.69,2023-06,2023,2023Q2
ORD-11718,2023-06-02,CUST-1153,Asia Pacific,Home & Kitchen,Marketplace,133.24,3,399.72,2023-06,2023,2023Q2
ORD-11818,2023-06-02,CUST-1229,Asia Pacific,Electronics,Online,809.48,1,809.48,2023-06,2023,2023Q2
ORD-11395,2023-06-02,CUST-1254,North America,Home & Kitchen,Online,189.73,1,189.73,2023-06,2023,2023Q2
ORD-11304,2023-06-02,CUST-1139,Europe,Sports & Outdoors,Marketplace,114.06,1,114.06,2023-06,2023,2023Q2
ORD-10432,2023-06-02,CUST-1233,Europe,Apparel,Online,118.55,1,118.55,2023-06,2023,2023Q2
ORD-11079,2023-06-03,CUST-1378,Africa,Office Supplies,Online,14.36,1,14.36,2023-06,2023,2023Q2
ORD-11689,2023-06-04,CUST-1251,North America,Electronics,Online,806.98,1,806.98,2023-06,2023,2023Q2
ORD-10837,2023-06-04,CUST-1027,Middle East,Beauty & Personal Care,Marketplace,44.57,1,44.57,2023-06,2023,2023Q2
ORD-11364,2023-06-04,CUST-1378,North America,Electronics,Online,1128.46,1,1128.46,2023-06,2023,2023Q2
ORD-10478,2023-06-06,CUST-1244,North America,Home & Kitchen,Marketplace,237.42,2,474.84,2023-06,2023,2023Q2
ORD-10146,2023-06-06,CUST-1362,Africa,Apparel,Online,79.975,1,79.97,2023-06,2023,2023Q2
ORD-11524,2023-06-07,CUST-1001,Africa,Home & Kitchen,Online,133.24,1,133.24,2023-06,2023,2023Q2
ORD-10383,2023-06-07,CUST-1309,North America,Home & Kitchen,Marketplace,149.43,1,149.43,2023-06,2023,2023Q2
ORD-11495,2023-06-07,CUST-1341,North America,Apparel,Online,21.15,1,21.15,2023-06,2023,2023Q2
ORD-11175,2023-06-08,CUST-1292,Asia Pacific,Apparel,Marketplace,77.73,1,77.73,2023-06,2023,2023Q2
ORD-10937,2023-06-08,CUST-1479,Asia Pacific,Beauty & Personal Care,Online,68.28,1,68.28,2023-06,2023,2023Q2
ORD-11716,2023-06-08,CUST-1365,Asia Pacific,Home & Kitchen,Online,213.72,2,427.44,2023-06,2023,2023Q2
ORD-10072,2023-06-09,CUST-1283,Africa,Electronics,Online,865.09,1,865.09,2023-06,2023,2023Q2
ORD-11594,2023-06-10,CUST-1287,Europe,Home & Kitchen,Retail Partner,224.38,1,224.38,2023-06,2023,2023Q2
ORD-10392,2023-06-11,CUST-1153,Africa,Sports & Outdoors,Retail Partner,53.76,2,107.52,2023-06,2023,2023Q2
ORD-10711,2023-06-11,CUST-1046,Africa,Electronics,Marketplace,1133.36,1,1133.36,2023-06,2023,2023Q2
ORD-11427,2023-06-11,CUST-1398,Africa,Sports & Outdoors,Online,155.245,2,310.49,2023-06,2023,2023Q2
ORD-11136,2023-06-11,CUST-1127,North America,Office Supplies,Marketplace,71.85,1,71.85,2023-06,2023,2023Q2
ORD-10643,2023-06-11,CUST-1475,Europe,Sports & Outdoors,Marketplace,191.31,1,191.31,2023-06,2023,2023Q2
ORD-10458,2023-06-11,CUST-1281,Asia Pacific,Apparel,Online,104.38,1,104.38,2023-06,2023,2023Q2
ORD-10735,2023-06-13,CUST-1498,North America,Electronics,Retail Partner,798.84,1,798.84,2023-06,2023,2023Q2
ORD-10877,2023-06-13,CUST-1482,Europe,Electronics,Marketplace,654.13,1,654.13,2023-06,2023,2023Q2
ORD-11789,2023-06-13,CUST-1325,Europe,Electronics,Retail Partner,624.78,1,624.78,2023-06,2023,2023Q2
ORD-10419,2023-06-13,CUST-1127,Africa,Office Supplies,Online,49.25,1,49.25,2023-06,2023,2023Q2
ORD-10006,2023-06-13,CUST-1388,North America,Electronics,Retail Partner,572.97,1,572.97,2023-06,2023,2023Q2
ORD-11493,2023-06-14,CUST-1316,Unknown,Sports & Outdoors,Online,165.46,1,165.46,2023-06,2023,2023Q2
ORD-11091,2023-06-15,CUST-1040,Europe,Apparel,Online,71.89,1,71.89,2023-06,2023,2023Q2
ORD-11754,2023-06-15,CUST-1432,Europe,Beauty & Personal Care,Retail Partner,10.33,2,20.66,2023-06,2023,2023Q2
ORD-11254,2023-06-16,CUST-1076,Europe,Apparel,Retail Partner,86.67,1,86.67,2023-06,2023,2023Q2
ORD-10762,2023-06-16,CUST-1115,North America,Beauty & Personal Care,Retail Partner,28.44,1,28.44,2023-06,2023,2023Q2
ORD-10037,2023-06-19,CUST-1281,North America,Home & Kitchen,Online,72.34,3,217.02,2023-06,2023,2023Q2
ORD-10876,2023-06-20,CUST-1408,North America,Apparel,Online,132.88,1,132.88,2023-06,2023,2023Q2
ORD-11536,2023-06-21,CUST-1385,Europe,Sports & Outdoors,Marketplace,55.7,1,55.7,2023-06,2023,2023Q2
ORD-10570,2023-06-21,CUST-1032,Asia Pacific,Apparel,Retail Partner,15.45,2,30.9,2023-06,2023,2023Q2
ORD-10785,2023-06-21,CUST-1088,Europe,Home & Kitchen,Online,191.75,1,191.75,2023-06,2023,2023Q2
ORD-11133,2023-06-21,CUST-1007,North America,Apparel,Online,25.48,1,25.48,2023-06,2023,2023Q2
ORD-11695,2023-06-22,CUST-1092,Europe,Electronics,Online,351.51,1,351.51,2023-06,2023,2023Q2
ORD-10841,2023-06-22,CUST-1389,Europe,Apparel,Online,82.7,1,82.7,2023-06,2023,2023Q2
ORD-10102,2023-06-23,CUST-1491,Africa,Electronics,Marketplace,1111.38,1,1111.38,2023-06,2023,2023Q2
ORD-11195,2023-06-23,CUST-1156,Europe,Sports & Outdoors,Online,229.92,1,229.92,2023-06,2023,2023Q2
