order_id,order_date,customer_id,region,category,channel,unit_price,quantity
ORD-11296,2024-06-20,CUST-1247,Europe,Sports & Outdoors,Marketplace,165.1,1
ORD-10934,2023-03-18,CUST-1349,North America,Apparel,Marketplace,134.72,1
ORD-10387,2023-09-24,CUST-1134,Africa,Home & Kitchen,Marketplace,239.44,2
ORD-10390,2024-03-31,CUST-1365,Asia Pacific,Electronics,Online,477.34,3
ORD-10743,2024-09-20,CUST-1169,Europe,Apparel,Online,82.75,4
ORD-10352,2023-08-09,CUST-1131,North America,Sports & Outdoors,Retail Partner,62.59,1
ORD-11217,2024-03-03,CUST-1116,North America,Sports & Outdoors,Online,275.84,2
ORD-10235,11-06-2024,CUST-1369,North America,Electronics,Online,143.94,1
ORD-11610,05/04/2023,CUST-1490,Europe,Electronics,Online,123.96,1
ORD-10480,08-12-2023,CUST-1422,Europe,Sports & Outdoors,Online,39.92,1
ORD-10567,10-26-2023,CUST-1006,,Home & Kitchen,Retail Partner,204.57,2
ORD-11140,2023-12-22,CUST-1330,Asia Pacific,Electronics,Online,175.66,2
ORD-11589,2024-01-28,CUST-1060,Europe,Home & Kitchen,Retail Partner,197.0,1
ORD-11758,2024-01-01,CUST-1133,North America,Electronics,Online,530.13,1
ORD-11477,2023-12-20,CUST-1190,Asia Pacific,Apparel,Online,107.33,1
ORD-10120,03/02/2024,CUST-1215,Asia Pacific,Electronics,Online,910.06,1
ORD-11632,2023-05-24,CUST-1203,North America,Electronics,Online,721.93,2
ORD-11024,08-27-2023,CUST-1392,Asia Pacific,Electronics,Online,625.86,1
ORD-11086,2024-08-13,CUST-1101,Asia Pacific,Beauty & Personal Care,Marketplace,16.68,1
ORD-11272,2024-06-25,CUST-1322,Europe,Office Supplies,Retail Partner,7.25,1
ORD-10926,01-03-2024,CUST-1016,North America,Beauty & Personal Care,Online,52.93,1
ORD-10515,2024-07-02,CUST-1047,Europe,Office Supplies,Online,84.46,1
ORD-10223,29/11/2023,CUST-1023,North America,Electronics,Online,598.14,2
ORD-11461,2024-12-10,CUST-1006,Asia Pacific,Electronics,Online,270.57,1
ORD-10613,2023-01-10,CUST-1487,Asia Pacific,Home & Kitchen,Retail Partner,44.49,2
ORD-10843,2024-05-03,CUST-1219,Europe,HOME & KITCHEN,Marketplace,231.82,1
ORD-11245,2023-04-03,CUST-1231,Asia Pacific,Electronics,Marketplace,654.28,1
ORD-10052,2023-08-31,CUST-1474,North America,Office Supplies,Marketplace,70.51,1
ORD-11740,26/07/2023,CUST-1124,Africa,Beauty & Personal Care,Marketplace,77.96,1
ORD-10485,2024-08-20,CUST-1367,North America,Electronics,Retail Partner,1162.87,1
ORD-11804,2024-05-16,CUST-1485,Africa,Apparel,Online,139.46,2
ORD-10818,2023-08-12,CUST-1129,Asia Pacific,Apparel,Marketplace,87.56,1
ORD-10155,2023-09-04,CUST-1388,North America,Sports & Outdoors,Marketplace,167.19,1
ORD-10600,2023-07-10,CUST-1094,N. America,Apparel,Online,49.01,1
ORD-11513,28/07/2024,CUST-1228,Africa,Electronics,Online,606.23,1
ORD-10248,2023-03-06,CUST-1331,Europe,Home & Kitchen,Online,102.71,1
ORD-10761,2024-05-05,CUST-1424,North America,Electronics,Online,1042.21,1
ORD-11724,2024-11-08,CUST-1379,APAC,Home & Kitchen,Online,232.94,1
ORD-11130,27/11/2023,CUST-1479,Europe,Apparel,Online,54.23,3
ORD-10542,2023-09-07,CUST-1289,Africa,Electronics,Online,239.98,1
ORD-10793,2023-10-20,CUST-1051,Europe,Office Supplies,Online,98.73,2
ORD-11141,05-18-2023,CUST-1183,Europe,HOME & KITCHEN,Retail Partner,31.86,1
ORD-11656,2023-05-20,CUST-1328,Europe,beauty & personal care,Marketplace,61.19,3
ORD-10628,24/10/2023,CUST-1149,North America,Electronics,Online,1090.7,1
ORD-10150,06/04/2024,CUST-1451,North America,Electronics,Online,733.01,1
ORD-11549,2024-12-05,CUST-1072,Middle East,Sports & Outdoors,Marketplace,244.4,4
ORD-10291,2023-08-09,CUST-1271,North America,Electronics,Retail Partner,233.56,1
ORD-10381,2023-05-10,CUST-1017,Middle East,home & kitchen,Online,61.08,1
ORD-10686,2023-01-13,CUST-1022,Asia Pacific,Home & Kitchen,Online,182.96,1
ORD-11224,02-28-2024,CUST-1163,Europe,Electronics,Online,607.28,2
ORD-10897,04-10-2024,CUST-1432,North America,Electronics,Retail Partner,652.43,1
ORD-10854,17/10/2024,CUST-1192,APAC,Apparel,Online,44.96,1
ORD-11071,11-20-2023,CUST-1235,Middle East,beauty & personal care,Online,49.31,2
ORD-10447,2023-11-02,CUST-1285,North America,Home & Kitchen,Online,19.54,3
ORD-11612,2023-11-06,CUST-1421,Europe,Electronics,Online,729.56,3
ORD-11595,2024-08-28,CUST-1253,Europe,Electronics,Online,137.49,1
ORD-10891,04-03-2024,CUST-1293,North America,Electronics,Online,856.06,2
ORD-10048,2023-12-14,CUST-1206,North America,Apparel,Online,15.23,2
ORD-10615,2024-03-01,CUST-1251,Asia Pacific,Apparel,Retail Partner,42.82,1
ORD-10154,2023-09-05,CUST-1043,Europe,Electronics,Online,686.63,1
ORD-11193,2023-11-28,CUST-1220,North America,Apparel,Retail Partner,67.53,1
ORD-11617,2024-04-23,CUST-1480,Africa,Sports & Outdoors,Online,68.33,1
ORD-10729,2024-10-07,CUST-1127,Europe,Apparel,Online,127.48,1
ORD-11679,11-17-2024,CUST-1310,Middle East,Electronics,Online,575.21,1
ORD-10322,11/09/2023,CUST-1020,Europe,Apparel,Retail Partner,122.7,1
ORD-11459,2024-06-27,CUST-1217,Middle East,Sports & Outdoors,Online,111.72,1
ORD-11282,2024-09-22,CUST-1291,North America,Apparel,Marketplace,104.94,1
ORD-10082,2024-02-27,CUST-1451,North America,electronics,Online,475.75,1
ORD-10512,2024-04-19,CUST-1412,North America,Electronics,Retail Partner,1050.03,3
ORD-11807,29/04/2024,CUST-1233,Asia Pacific,home & kitchen,Online,216.0,1
ORD-10929,2023-02-18,CUST-1340,Africa,Electronics,Retail Partner,1180.38,2
ORD-11815,2024-05-07,CUST-1213,Asia Pacific,Electronics,Marketplace,484.08,1
ORD-11357,10-24-2023,CUST-1150,Africa,Home & Kitchen,Marketplace,20.22,1
ORD-10010,2024-10-05,CUST-1150,Europe,Electronics,Marketplace,479.56,1
ORD-10831,2024-07-26,CUST-1413,Africa,Apparel,Retail Partner,117.76,3
ORD-10032,27/06/2024,CUST-1276,Asia Pacific,Apparel,Online,58.89,2
ORD-11429,2023-04-02,CUST-1091,Asia Pacific,Electronics,Retail Partner,273.56,1
ORD-10413,2024-12-02,CUST-1125,,Sports & Outdoors,Online,265.59,3
ORD-10580,2023-07-04,CUST-1279,North America,Apparel,Online,138.98,1
ORD-11736,2023-09-05,CUST-1332,Africa,Electronics,Online,706.42,1
ORD-11795,2024-08-02,CUST-1297,Europe,Beauty & Personal Care,Online,20.17,1
ORD-10614,2024-06-01,CUST-1287,Africa,Apparel,Marketplace,64.23,1
ORD-11045,2023-03-12,CUST-1360,Europe,Office Supplies,Online,56.29,1
ORD-11014,2024-04-09,CUST-1175,North America,Home & Kitchen,Retail Partner,63.41,2
ORD-10089,2024-11-26,CUST-1204,Asia Pacific,Office Supplies,Marketplace,26.99,1
ORD-11605,2024-05-15,CUST-1413,North America,Beauty & Personal Care,Online,54.86,1
ORD-10601,2023-07-22,CUST-1314,APAC,Home & Kitchen,Marketplace,242.93,1
ORD-11237,2024-09-18,CUST-1201,Europe,Home & Kitchen,Online,101.41,1
ORD-11735,12/07/2023,CUST-1496,Asia Pacific,Sports & Outdoors,Online,100.83,3
ORD-10133,2023-12-25,CUST-1487,Africa,Office Supplies,Retail Partner,17.8,2
ORD-11370,2024-04-20,CUST-1085,Asia Pacific,Electronics,Online,1085.53,1
ORD-10555,27/05/2024,CUST-1040,Africa,Beauty & Personal Care,Online,19.62,2
ORD-11031,2024-07-24,CUST-1401,Asia Pacific,Home & Kitchen,Online,49.22,1
ORD-11478,2024-11-25,CUST-1272,Africa,Home & Kitchen,Marketplace,46.48,1
ORD-10320,2023-03-05,CUST-1077,Africa,Electronics,Retail Partner,478.15,2
ORD-11671,07-31-2023,CUST-1438,Asia Pacific,Sports & Outdoors,Retail Partner,208.23,1
ORD-11211,06-26-2024,CUST-1472,North America,Home & Kitchen,Online,98.42,1
ORD-11640,2024-05-01,CUST-1216,Asia Pacific,Office Supplies,Online,71.89,1
ORD-10634,2023-03-19,CUST-1231,North America,Office Supplies,Online,36.71,1
ORD-10552,2024-02-12,CUST-1364,Africa,Electronics,Online,821.09,1
ORD-11328,09-02-2024,CUST-1416,Europe,Sports & Outdoors,Marketplace,198.37,1
ORD-11055,14/08/2023,CUST-1403,North America,Beauty & Personal Care,Online,43.15,1
ORD-11471,2024-09-25,CUST-1238,Africa,home & kitchen,Online,76.6,1
ORD-10796,2024-09-15,CUST-1316,North America,Home & Kitchen,Online,69.89,1
ORD-11591,11-07-2023,CUST-1337,North America,Electronics,Online,1148.98,1
ORD-11264,2023-03-31,CUST-1471,Europe,beauty & personal care,Online,59.8,1
ORD-11615,2023-01-20,CUST-1451,Middle East,Home & Kitchen,Online,213.94,1
ORD-10174,2023-04-12,CUST-1312,Asia Pacific,Apparel,Online,13.42,2
ORD-10766,09/05/2024,CUST-1457,Asia Pacific,Electronics,Online,381.46,1
ORD-10245,2023-09-26,CUST-1344,Europe,Beauty & Personal Care,Marketplace,35.31,1
ORD-11080,2024-05-26,CUST-1215,Europe,Apparel,Retail Partner,11.41,1
ORD-10598,2023-09-07,CUST-1379,North America,Electronics,Marketplace,276.55,1
ORD-10145,2024-01-06,CUST-1491,Europe,Electronics,Retail Partner,537.78,1
ORD-10090,2023-09-25,CUST-1496,Middle East,Apparel,Online,104.04,1
ORD-10682,2024-12-30,CUST-1134,Europe,Office Supplies,Online,48.14,1
ORD-10310,06-27-2023,CUST-1101,Asia Pacific,Apparel,Online,86.3,4
ORD-11383,2023-08-11,CUST-1457,North America,Sports & Outdoors,Retail Partner,92.53,2
ORD-10093,2024-08-13,CUST-1197,,APPAREL,Retail Partner,39.81,1
ORD-11480,2024-04-13,CUST-1456,Europe,Home & Kitchen,Online,90.12,2
ORD-10924,2023-10-01,CUST-1102,Africa,Electronics,Online,135.23,1
ORD-11594,10/06/2023,CUST-1287,Europe,Home & Kitchen,Retail Partner,224.38,1
ORD-11035,01/12/2024,CUST-1356,Europe,Electronics,Online,472.79,2
ORD-11400,2024-05-08,CUST-1418,Europe,Office Supplies,Retail Partner,55.22,1
ORD-10243,2024-07-24,CUST-1495,N. America,Apparel,Online,101.17,1
ORD-11111,25/08/2023,CUST-1305,Europe,Beauty & Personal Care,Online,14.77,1
ORD-10214,2024-03-26,CUST-1432,Europe,Apparel,Online,59.09,1
ORD-11197,2023-08-28,CUST-1473,Asia Pacific,Beauty & Personal Care,Online,74.17,1
ORD-10998,2023-08-17,CUST-1464,Africa,Sports & Outdoors,Online,171.76,1
ORD-10853,2023-06-23,CUST-1258,Asia Pacific,Home & Kitchen,Online,232.29,1
ORD-10425,01-10-2024,CUST-1206,Europe,electronics,Marketplace,1141.41,1
ORD-11663,02-07-2024,CUST-1093,Middle East,Apparel,Online,94.47,1
ORD-11142,2024-03-24,CUST-1361,Asia Pacific,Sports & Outdoors,Online,111.56,1
ORD-11143,2023-07-11,CUST-1290,Asia Pacific,Apparel,Online,137.26,3
ORD-10226,2024-08-20,CUST-1467,Asia Pacific,Home & Kitchen,Online,154.2,2
ORD-11097,2024-04-29,CUST-1479,Africa,ELECTRONICS,Retail Partner,539.54,1
ORD-10000,2023-04-25,CUST-1327,Europe,office supplies,Retail Partner,61.07,1
ORD-11418,2023-04-10,CUST-1406,Asia Pacific,Home & Kitchen,Online,168.14,2
ORD-10401,2023-05-13,CUST-1494,Europe,Electronics,Marketplace,588.48,1
ORD-11103,2024-03-31,CUST-1280,Europe,Beauty & Personal Care,Online,35.48,1
ORD-10084,12/09/2023,CUST-1415,Africa,Electronics,Marketplace,1001.24,3
ORD-10162,2024-06-21,CUST-1389,Africa,Electronics,Online,373.74,1
ORD-10114,2024-05-01,CUST-1441,Asia Pacific,Apparel,Retail Partner,49.2,2
ORD-10670,19/12/2024,CUST-1216,Europe,Electronics,Retail Partner,1005.19,1
ORD-11174,2024-12-07,CUST-1395,Asia Pacific,Home & Kitchen,Retail Partner,19.78,1
ORD-11441,2024-04-09,CUST-1315,Europe,electronics,Retail Partner,319.39,1
ORD-11432,2024-09-02,CUST-1019,Europe,Sports & Outdoors,Retail Partner,172.0,1
ORD-11392,2024-07-07,CUST-1073,Asia Pacific,Apparel,Online,54.42,1
ORD-10889,2023-02-21,CUST-1142,Middle East,Office Supplies,Online,58.37,2
ORD-10625,2024-09-16,CUST-1363,Asia Pacific,Sports & Outdoors,Online,213.5,1
ORD-11846,2024-09-27,CUST-1424,Europe,Electronics,Online,997.46,4
ORD-10952,2023-08-07,CUST-1322,Europe,Office Supplies,Retail Partner,32.25,1
ORD-10807,2023-02-21,CUST-1233,Europe,Electronics,Online,519.28,3
ORD-10258,10/04/2024,CUST-1421,North America,Apparel,Marketplace,94.23,2
ORD-10624,03/08/2023,CUST-1121,North America,Electronics,Retail Partner,540.54,1
ORD-10826,2023-09-23,CUST-1151,Europe,Apparel,Online,114.91,1
ORD-10234,27/12/2023,CUST-1410,Africa,Home & Kitchen,Marketplace,204.33,2
ORD-10135,2024-09-28,CUST-1010,Middle East,Sports & Outdoors,Online,277.84,2
ORD-10616,2023-02-01,CUST-1289,Middle East,Beauty & Personal Care,Marketplace,24.91,1
ORD-11847,2023-03-03,CUST-1000,Europe,Apparel,Retail Partner,64.88,2
ORD-10836,2023-05-03,CUST-1256,North America,Home & Kitchen,Retail Partner,216.61,1
ORD-10842,2023-04-01,CUST-1402,North America,Electronics,Online,817.3,1
ORD-10959,2024-07-01,CUST-1060,Asia Pacific,home & kitchen,Retail Partner,116.08,1
ORD-10592,2023-12-20,CUST-1077,Europe,Apparel,Online,97.36,1
ORD-11314,2024-04-21,CUST-1363,North America,Sports & Outdoors,Online,130.34,1
ORD-11291,2023-11-19,CUST-1361,North America,Beauty & Personal Care,Online,54.68,1
ORD-10343,2024-05-07,CUST-1328,Africa,Apparel,Online,81.75,2
ORD-11558,2023-04-12,CUST-1034,Africa,Sports & Outdoors,Online,117.37,2
ORD-11488,2024-02-26,CUST-1171,North America,Office Supplies,Online,25.06,1
ORD-10293,2024-09-24,CUST-1080,North America,apparel,Online,128.21,1
ORD-10364,2023-12-07,CUST-1387,Africa,Office Supplies,Marketplace,77.31,4
ORD-10178,2023-08-28,CUST-1351,Europe,Home & Kitchen,Online,69.9,1
ORD-10659,2023-10-11,CUST-1126,North America,Sports & Outdoors,Marketplace,137.5,1
ORD-10996,2024-01-21,CUST-1089,North America,Electronics,Online,724.89,1
ORD-10014,2023-08-03,CUST-1181,North America,Home & Kitchen,Retail Partner,164.83,2
ORD-11110,10/01/2023,CUST-1153,Europe,Home & Kitchen,Online,190.42,2
ORD-11394,2023-09-14,CUST-1292,Europe,BEAUTY & PERSONAL CARE,Online,64.24,1
ORD-10165,2023-02-25,CUST-1023,Asia Pacific,Beauty & Personal Care,Online,49.27,1
ORD-11774,2024-02-24,CUST-1211,North America,Electronics,Marketplace,1029.4,4
ORD-11359,15/08/2024,CUST-1242,Asia Pacific,Electronics,Retail Partner,511.15,1
ORD-10059,2023-03-11,CUST-1304,North America,Apparel,Online,92.01,3
ORD-10709,2024-04-22,CUST-1230,North America,Apparel,Marketplace,73.24,1
ORD-10676,2023-04-29,CUST-1222,Asia Pacific,Electronics,Marketplace,1191.0,1
ORD-11378,2024-11-24,CUST-1172,Africa,Beauty & Personal Care,Online,13.1,1
ORD-10780,2023-03-04,CUST-1283,North America,Electronics,Marketplace,414.07,2
ORD-10424,2024-03-17,CUST-1055,North America,Apparel,Online,67.06,1
ORD-10292,2023-11-29,CUST-1159,N. America,Electronics,Marketplace,977.72,3
ORD-11065,2024-09-27,CUST-1190,North America,Home & Kitchen,Retail Partner,177.95,4
ORD-11691,2023-09-24,CUST-1240,Asia Pacific,Apparel,Marketplace,64.79,2
ORD-10329,14/11/2023,CUST-1043,North America,Office Supplies,Online,44.68,2
ORD-10429,2024-01-18,CUST-1201,North America,Apparel,Marketplace,94.49,1
ORD-11012,2023-05-27,CUST-1307,North America,Home & Kitchen,Online,23.26,1
ORD-10079,2023-02-10,CUST-1407,Europe,Office Supplies,Online,56.72,3
ORD-11052,2024-07-30,CUST-1193,Africa,Electronics,Online,1125.42,2
ORD-10937,2023-06-08,CUST-1479,Asia Pacific,beauty & personal care,Online,68.28,1
ORD-10834,2023-05-01,CUST-1237,Asia Pacific,Electronics,Retail Partner,1029.25,1
ORD-10749,2024-03-23,CUST-1080,Africa,Apparel,Online,28.65,1
ORD-10890,2024-02-17,CUST-1193,Asia Pacific,Office Supplies,Online,18.66,3
ORD-10254,2023-10-14,CUST-1480,Europe,electronics,Online,424.16,2
ORD-11637,2024-03-09,CUST-1478,Africa,Electronics,Online,966.64,1
ORD-11482,2023-10-10,CUST-1084,Middle East,Apparel,Online,29.61,1
ORD-11845,2023-02-12,CUST-1231,North America,sports & outdoors,Online,32.75,1
ORD-11407,26/01/2023,CUST-1098,Africa,Home & Kitchen,Online,,1
ORD-11337,2024-07-16,CUST-1461,Asia Pacific,HOME & KITCHEN,Online,110.43,2
ORD-11108,2023-01-01,CUST-1005,Africa,Sports & Outdoors,Online,262.2,1
ORD-10136,2023-04-28,CUST-1342,Europe,Home & Kitchen,Online,93.77,2
ORD-11135,2024-05-01,CUST-1353,Asia Pacific,Electronics,Online,971.01,1
ORD-11218,2024-09-11,CUST-1465,Asia Pacific,Electronics,Marketplace,669.79,1
ORD-10852,2023-05-15,CUST-1114,Africa,BEAUTY & PERSONAL CARE,Online,52.31,1
ORD-11202,29/09/2024,CUST-1247,North America,Apparel,Online,95.63,1
ORD-10723,10/08/2024,CUST-1473,Europe,Electronics,Online,134.17,2
ORD-10859,2024-11-08,CUST-1215,Africa,Home & Kitchen,Online,192.77,3
ORD-10969,2023-09-16,CUST-1427,North America,Electronics,Online,730.46,2
ORD-10496,2023-01-04,CUST-1114,Asia Pacific,Electronics,Retail Partner,1166.69,1
ORD-10950,2024-10-29,CUST-1151,North America,Home & Kitchen,Retail Partner,74.3,2
ORD-10805,2024-08-05,CUST-1450,Asia Pacific,beauty & personal care,Retail Partner,16.68,1
ORD-10129,2024-01-24,CUST-1133,Asia Pacific,Electronics,Online,888.92,2
ORD-10337,02-14-2023,CUST-1224,Asia Pacific,Electronics,Online,371.38,2
ORD-11204,2023-03-03,CUST-1087,Asia Pacific,Office Supplies,Marketplace,13.67,3
ORD-10608,2023-05-01,CUST-1160,Europe,Office Supplies,Retail Partner,41.59,2
ORD-11148,2024-09-27,CUST-1186,North America,Apparel,Online,136.11,3
ORD-10195,2024-02-28,CUST-1236,Africa,office supplies,Retail Partner,28.2,1
ORD-11250,04-27-2023,CUST-1046,Europe,Sports & Outdoors,Online,56.34,1
ORD-11292,07/04/2024,CUST-1190,North America,Home & Kitchen,Online,190.87,1
ORD-11445,2023-11-30,CUST-1346,Middle East,Electronics,Online,319.88,2
ORD-10909,02-19-2023,CUST-1376,Africa,Electronics,Online,517.83,3
ORD-10584,2024-08-19,CUST-1245,Asia Pacific,Apparel,Marketplace,,2
ORD-10103,2024-10-10,CUST-1339,Asia Pacific,Beauty & Personal Care,Online,20.7,1
ORD-11747,03-03-2024,CUST-1331,Asia Pacific,Electronics,Online,1030.6,1
ORD-11763,2024-03-24,CUST-1484,North America,Sports & Outdoors,Online,297.42,1
ORD-10719,2024-10-22,CUST-1480,Middle East,Electronics,Retail Partner,125.12,1
ORD-10884,08/05/2024,CUST-1127,Europe,Apparel,Online,64.49,2
ORD-10776,2024-01-14,CUST-1195,Asia Pacific,APPAREL,Online,110.85,1
ORD-10849,2024-06-16,CUST-1372,North America,Home & Kitchen,Marketplace,76.67,1
ORD-10894,2024-09-25,CUST-1493,Europe,Office Supplies,Retail Partner,38.98,2
ORD-10227,11-13-2024,CUST-1130,Africa,Apparel,Retail Partner,28.42,4
ORD-11776,2024-06-13,CUST-1367,,Apparel,Online,89.07,1
ORD-11325,2024-12-29,CUST-1378,Middle East,Electronics,Retail Partner,143.99,2
ORD-11299,2023-04-29,CUST-1267,Africa,electronics,Marketplace,264.27,1
ORD-10126,2023-05-11,CUST-1470,Africa,Apparel,Marketplace,120.4,1
ORD-10405,2024-10-02,CUST-1064,Africa,Sports & Outdoors,Marketplace,100.75,3
ORD-10775,2023-04-04,CUST-1135,North America,Beauty & Personal Care,Online,68.68,1
ORD-10821,2023-11-02,CUST-1144,Europe,Electronics,Retail Partner,1109.51,1
ORD-10711,06-11-2023,CUST-1046,Africa,Electronics,Marketplace,1133.36,1
ORD-11783,12-18-2024,CUST-1075,Africa,Home & Kitchen,Online,119.12,1
ORD-11060,2023-07-14,CUST-1465,North America,Home & Kitchen,Online,125.4,1
ORD-11163,03/07/2023,CUST-1320,Asia Pacific,Electronics,Online,,3
ORD-10303,19/02/2024,CUST-1058,Africa,home & kitchen,Online,43.53,1
ORD-10267,27/04/2023,CUST-1269,North America,Home & Kitchen,Online,136.98,1
ORD-10545,14/10/2024,CUST-1028,North America,electronics,Retail Partner,679.94,2
ORD-10212,11-10-2024,CUST-1197,Asia Pacific,Electronics,Online,197.52,1
ORD-10896,2024-01-08,CUST-1174,Europe,Home & Kitchen,Marketplace,71.0,1
ORD-11492,18/02/2023,CUST-1432,North America,Apparel,Online,55.18,1
ORD-11222,2024-07-24,CUST-1034,Middle East,Apparel,Online,42.77,1
ORD-10916,2024-07-14,CUST-1359,Europe,Sports & Outdoors,Retail Partner,196.88,1
ORD-10675,2023-09-02,CUST-1488,APAC,beauty & personal care,Marketplace,46.71,2
ORD-11289,2024-07-01,CUST-1320,North America,Apparel,Marketplace,39.21,1
ORD-10814,2023-07-31,CUST-1346,N. America,Sports & Outdoors,Online,211.48,1
ORD-11265,07-02-2023,CUST-1213,North America,Sports & Outdoors,Retail Partner,270.53,1
ORD-10342,2023-07-24,CUST-1082,,Office Supplies,Marketplace,67.9,1
ORD-10549,15/10/2023,CUST-1473,Middle East,Electronics,Retail Partner,163.0,1
ORD-11410,2023-01-17,CUST-1230,Middle East,sports & outdoors,Online,244.99,4
ORD-11214,31/01/2023,CUST-1455,North America,Apparel,Online,49.69,3
ORD-10966,2023-05-25,CUST-1284,North America,OFFICE SUPPLIES,Marketplace,,1
ORD-11230,2024-01-18,CUST-1332,Europe,Electronics,Marketplace,708.49,1
ORD-10295,2023-04-27,CUST-1262,Europe,Sports & Outdoors,Marketplace,287.49,2
ORD-10695,07-20-2023,CUST-1252,North America,Office Supplies,Online,54.59,2
ORD-11452,2024-10-15,CUST-1080,,Home & Kitchen,Marketplace,213.63,1
ORD-10073,2023-12-18,CUST-1367,Africa,Electronics,Online,1185.04,3
ORD-10605,2023-11-17,CUST-1327,Asia Pacific,Electronics,Online,,1
ORD-10104,2024-11-19,CUST-1120,Africa,HOME & KITCHEN,Online,190.66,2
ORD-10645,2023-11-06,CUST-1332,Europe,Electronics,Online,1006.58,3
ORD-11404,2023-02-10,CUST-1283,North America,Home & Kitchen,Online,246.68,1
ORD-10462,2023-06-30,CUST-1451,Asia Pacific,HOME & KITCHEN,Online,116.71,1
ORD-11040,2023-06-29,CUST-1396,Asia Pacific,Electronics,Online,909.37,2
ORD-10439,06/05/2024,CUST-1298,Africa,Beauty & Personal Care,Marketplace,62.08,3
ORD-11019,2024-09-09,CUST-1461,North America,BEAUTY & PERSONAL CARE,Retail Partner,79.18,1
ORD-10091,09/02/2023,CUST-1135,North America,Beauty & Personal Care,Online,62.92,1
ORD-11112,2024-02-26,CUST-1096,North America,Electronics,Online,1041.79,1
ORD-11658,2024-06-12,CUST-1127,Europe,Home & Kitchen,Online,173.09,1
ORD-10908,2024-05-25,CUST-1493,Europe,electronics,Online,347.4,1
ORD-11474,2024-05-04,CUST-1332,North America,Beauty & Personal Care,Marketplace,54.29,1
ORD-10102,2023-06-23,CUST-1491,Africa,Electronics,Marketplace,1111.38,1
ORD-10238,2023-05-16,CUST-1102,Africa,Sports & Outdoors,Online,164.37,1
ORD-11609,16/02/2024,CUST-1293,Europe,Apparel,Marketplace,37.38,1
ORD-10942,15/08/2023,CUST-1178,North America,Home & Kitchen,Online,45.52,1
ORD-11270,2024-12-12,CUST-1062,Asia Pacific,Apparel,Online,106.69,1
ORD-10938,2023-02-22,CUST-1305,Europe,Electronics,Retail Partner,732.33,1
ORD-11601,2023-11-09,CUST-1444,Asia Pacific,apparel,Online,113.21,2
ORD-11181,12-09-2023,CUST-1028,Africa,Apparel,Online,22.01,3
ORD-11503,2024-03-28,CUST-1472,North America,Apparel,Online,132.02,1
ORD-10005,26/08/2024,CUST-1229,Africa,Electronics,Online,1142.75,3
ORD-11715,04-19-2024,CUST-1174,Europe,Electronics,Online,838.45,1
ORD-10965,25/10/2024,CUST-1454,North America,Beauty & Personal Care,Marketplace,73.69,1
ORD-10018,23/08/2023,CUST-1028,North America,Electronics,Online,260.57,2
ORD-11430,2024-05-02,CUST-1355,North America,Beauty & Personal Care,Marketplace,21.61,1
ORD-10121,12/08/2024,CUST-1438,North America,SPORTS & OUTDOORS,Online,65.82,1
ORD-10661,2024-11-05,CUST-1013,North America,Electronics,Retail Partner,525.41,3
ORD-11593,2024-11-06,CUST-1251,Africa,Apparel,Marketplace,20.12,1
ORD-10274,03/09/2024,CUST-1195,North America,Beauty & Personal Care,Online,66.96,2
ORD-10433,2024-09-19,CUST-1167,North America,Electronics,Retail Partner,140.85,2
ORD-10811,2023-09-22,CUST-1083,Europe,Electronics,Retail Partner,992.11,1
ORD-11300,2023-02-15,CUST-1477,North America,Electronics,Marketplace,433.04,1
ORD-11335,19/08/2024,CUST-1045,Asia Pacific,home & kitchen,Retail Partner,66.99,1
ORD-11764,2023-04-19,CUST-1499,Europe,Home & Kitchen,Online,225.48,2
ORD-11784,2024-09-25,CUST-1319,North America,Apparel,Retail Partner,85.33,1
ORD-11570,02/05/2024,CUST-1430,APAC,Apparel,Retail Partner,66.23,3
ORD-10181,2023-05-26,CUST-1423,Africa,electronics,Marketplace,339.47,3
ORD-10184,2024-05-27,CUST-1139,Middle East,Electronics,Online,929.23,1
ORD-10406,2024-10-18,CUST-1257,Europe,Home & Kitchen,Online,51.22,1
ORD-10865,18/11/2024,CUST-1006,Europe,Beauty & Personal Care,Retail Partner,74.71,2
ORD-10520,2023-05-01,CUST-1492,North America,Electronics,Online,594.01,2
ORD-11003,2024-02-29,CUST-1117,Europe,Electronics,Online,1035.68,2
ORD-10380,2024-11-26,CUST-1383,North America,Home & Kitchen,Online,25.73,2
ORD-11434,04/03/2024,CUST-1178,Europe,home & kitchen,Retail Partner,73.72,1
ORD-11393,2024-03-28,CUST-1467,N. America,Electronics,Marketplace,228.52,1
ORD-11424,2023-10-08,CUST-1061,Europe,Apparel,Marketplace,62.31,1
ORD-10427,2023-03-17,CUST-1147,North America,Electronics,Online,410.73,1
ORD-10078,16/03/2024,CUST-1075,North America,Office Supplies,Online,97.08,1
ORD-11597,2023-05-12,CUST-1023,North America,Electronics,Marketplace,980.71,1
ORD-11009,20/01/2023,CUST-1326,Asia Pacific,Apparel,Online,78.64,2
ORD-11424,2023-10-08,CUST-1061,Europe,Apparel,Marketplace,62.31,1
ORD-10607,2024-09-21,CUST-1152,Europe,Home & Kitchen,Retail Partner,51.31,1
ORD-10622,03/02/2023,CUST-1152,Europe,Apparel,Online,75.93,1
ORD-11546,03-28-2024,CUST-1418,North America,Apparel,Online,21.17,1
